username,rate,date,label,sentimen,reviews,produk
f*****8,5,2024-05-23 9:15,non,positive,"Aroma:wangi
 Tekstur:lembut
 Cocok untuk:semua jenis kulit
 

 Sukak, murah dan cocok semua jenis kulit🥰",Scarlett Whitening Herbalism Mugwort Mask
e*****a,5,2024-05-23 9:12,non,positive,"Bagus, mumer, pengemasan dan pengiriman cepat, safety, recommended, terimakasih seller",Scarlett Whitening BRIGHTLY Ever After Series - Paket Lengkap Skincare Wajah untuk Mencerahkan (Glow) Melembabkan Memudarkan Noda Hitam di Kulit Wajah dengan Ingdredients Niacinamide || Krim Pemutih Wajah Original Scarlett Whitening
arinapriliani19,5,2024-05-23 9:02,non,positive,"Aroma:wangi
 Tekstur:sangat lembut
 Intensitas:bagus banget
 

 Paket ny sudah saya terima",Scarlett Whitening Loving Series - Body Care Paket Scarlett Lengkap dengan 7X Ceramide Mencerahkan Melembabkan Menutrisi Kulit sekaligus Merawat Skin Barrier dengan Aroma Wangi Mewah
i*****5,5,2024-05-23 8:50,non,positive,"Tekstur:lembut
 Cocok untuk:umur 40 keatas
 Keaslian:iya
 

 Dah biasa pakai ini pengiriman oke",Scarlett Whitening Brightly Essence Toner - Toner Wajah untuk Mencerahkan Melembabkan & Memudarkan Noda Hitam di Kulit Wajah dengan Sensasi Menyegarkan || Kombinasi Glutathione & Vitamin C sebagai Pemutih Wajah
i*****5,5,2024-05-23 8:50,non,positive,Bisa mencerahkan kulit juga. Makasih seller dikasih bonusan nya juga,Scarlett Whitening Brightly Ever After Night Cream - Moisturizer Krim Pelembab Wajah untuk Mencerahkan Melembabkan & Memudarkan Noda Hitam di Kulit Wajah dengan Sensasi Menyegarkan || Kombinasi Licorice Extract & Niacinamide sebagai Pemutih Wajah
i*****5,5,2024-05-23 8:50,non,positive,"Aroma:harum tahan lama
 Tekstur:lembut mudah di aplikasikan
 Intensitas:baunya enak harum enak
 

 thnks seller next bakal order lagi semoga tetap amanah san asli makasihhh seller",Scarlett Whitening BRIGHTLY Ever After Serum - Brightening Serum Pemutih Wajah Melembabkan & Mencerahkan di Kulit Wajah dengan Ingdredients Niacinamide || Serum Pemutih Wajah Original
dewiyulia1308,5,2024-05-23 8:48,non,positive, Suka banget dapet PC Abang umin,Scarlett Whitening Body Lotion Romansa
r*****a,5,2024-05-23 8:43,fake,positive,"Tekstur:cair
 Berat:ringan
 Aroma:ga ada
 

 perfectoooo.... udah repurchase kesekian karna ga bisa hidup tanpa sunscreen. legitt no whitecast, gampang apply nya, mudah nyerep, dan most important cengli parah klo beli 2",Scarlett Whitening - Hyalu B9 + Bio Plavita & Ceramide Essence Toner
a*****i,5,2024-05-23 8:39,fake,positive,"Tekstur:tebal
 Daya Serap:belum tau
 Efek:lembut",Scarlett Whitening Exclusive 5 Item
nurajipratama_,5,2024-05-23 8:12,non,positive,cepat sesuai,Scarlett Whitening Body Lotion Freshy Mencerahkan & Melembapkan dengan Wangi Mewah Tahan Lama
l*****7,5,2024-05-23 8:06,non,positive,"Tekstur:belum di buka
 Aroma:wangi
 Cocok untuk:berbagai jenis kulit",Scarlett Whitening Body Lotion - Lotion Pelembab Kulit untuk Mencerahkan Melembabkan Menutrisi Kulit sekaligus Merawat Skin Barrier dengan Aroma Wangi Mewah || Efektif Meratakan Kulit Belang & Pemutih Kulit
i*****a,5,2024-05-23 7:37,non,positive,"Aroma:wangi bangt
 Cocok untuk:semuanya pokonya
 

 Ga nyesel beli di toko ini amanah dan terpercaya dapet bonusnya lagi. Terimakasih",[Oily Skin Friendly] Scarlett Whitening Twin Pack Ultra Light Daily Sunscreen SPF 50+ PA++++ [Water Based] Meresap 20an Detik (Super Ringan) dengan 7X Ceramide 9X Hyaluronic Acid & No Whitecast
mvrq3qqu5f,5,2024-05-23 6:52,non,positive,Alhamdulillah paket sudah sampai sesuai dengan ekspektasi dan tidak mengecewakan,Scarlett Whitening BRIGHTLY Ever After Serum - Brightening Serum Pemutih Wajah Melembabkan & Mencerahkan di Kulit Wajah dengan Ingdredients Niacinamide || Serum Pemutih Wajah Original
s*****9,5,2024-05-23 6:49,non,positive,"Tekstur:caranya sangat ringan dan mudah meresap
 Cocok untuk:desain yg sesuai untuk wanita
 Keaslian:kualitas original
 

 Mksh scarlet..udh nyaman pake skincare ini",Scarlett Whitening BRIGHTLY Ever After Series - Paket Lengkap Skincare Wajah untuk Mencerahkan (Glow) Melembabkan Memudarkan Noda Hitam di Kulit Wajah dengan Ingdredients Niacinamide || Krim Pemutih Wajah Original Scarlett Whitening
danilkilken,5,2024-05-23 6:40,non,positive,yg dikirim produk yg udah mepet kadaluarsanya,Scarlett Whitening Jolly Series - Paket Body Care Scarlett Lengkap dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Fragrance Body Care Approved
kiranayunitasari310,5,2024-05-23 6:35,fake,positive, Baru pertama beli tapi untuk serum dan facial washnya bagus banget,Scarlett Whitening Charming Series - Paket Body Care Scarlett Lengkap dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Fragrance Body Care Approved
uswatunchoiriyah0425,4,2024-05-23 6:27,non,positive," Wangi , seller fast respon , pengiriman cepat , all in mantap👍",Scarlett Whitening Charming Fragrance Brightening Body Lotion - Lotion Pelembab Kulit dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Efektif Meratakan Kulit Belang & Pemutih Kulit
a*****a,5,2024-05-23 6:17,fake,positive,"Tekstur:lembut
 Aroma:lembut
 Cocok untuk:kulit
 

 Enak banget d pake d kulit..",Scarlett Whitening Age Delay Package - Anti aging Mengencangkan dan mencerahkan
shabrina59,1,2024-05-23 6:00,fake,negative,"Aroma:wangi
 Tekstur:lembut
 Keaslian:bagus
 

 Wangi ,lembut, semoga bisa mencerahkan kulit qku",Scarlett Whitening Seriously Soothing & Hydrating Gel Mask
f*****1,5,2024-05-23 5:46,fake,positive,"Efek:untuk kulit yg berjerawat
 Tekstur:cair dan kental
 Daya Serap:bagus
 

 Udh langganan dari dulu , udh cocok aja pake scarlett",Scarlett Whitening Basic Skincare Set
n*****n,5,2024-05-23 5:35,non,positive,"Ini udah pembelian yang ke tiga setelah mencoba, dan aku suka",Scarlett Whitening Body Lotion Fantasia
santi.ipin2010,5,2024-05-23 5:09,non,positive,Cocok untuk:br cb moga cck yaa,Scarlett Whitening Peeling Gel Peeling So Good - Serum Eksfoliasi Wajah untuk Mengangkat Sel Kulit Mati Menghilangkan Komedo & Memperbaiki Tekstur Wajah serta Menyamarkan Noda Dark Spot with AHA + BHA + PHA || Sensitif Skin Approved
c3y7wsyg1q,5,2024-05-23 5:00,non,positive,"Tekstur:tekstur bagus mudah menyerap di kulit
 Cocok untuk:kulit apapun terutama unt usia 30th keatas
 Keaslian:original
 

 Pembelian yang ke 2x, terima kasih untuk bonusannya... Puas deh belanja di toko ini. 😍😍😍",Scarlett Whitening Body Serum + Body Lotion Loving mencerahkan dan melembabkan kulit
prianiriska,5,2024-05-23 4:50,non,positive,sampai dengan aman terus cepet emang ga pernah di ragukan lagi udah sering beli,Scarlett Whitening Paket Reseller 12 Item
fitrihidayah1225,5,2024-05-23 4:22,non,positive,"Masya Allah padahal cuma beli facial wash, serum sama sunscreen doang tapi gift nya banyak banget. Makasih scarlett semoga lancar terus orderan🥰",Scarlett Whitening Jolly Brightening Shower Scrub - Sabun Mandi Gel dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Fragrance Body Care Approved
nis4_jasmine,4,2024-05-23 2:00,non,positive,"Aroma:Jolly
 Tekstur:Seperti Biasa
 

 Pemesanan 5 item untuk shower scrub varian Loving (sudah dinote dan sudah dichat), tapi yang dikirim 5 varian Jolly. 
 Mau pengajuan pengembalian produk dan dana, tapi stock sabun uda abis, jujur uda males banget dengan QC yang kacau. 
 Akhirnya beli lagi 5 item varian Loving, hadeh 500rb buat beli sabun doang. Semoga ada perbaikan deh dari Scarlett, bisa memperbaiki QC dan gak anggap remeh pemesanan/pesan pelanggan.",Scarlett Whitening Happy Body Serum - Serum Badan dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Efektif Meratakan Kulit Belang & Pemutih Kulit
setianingrum02,5,2024-05-23 1:18,fake,positive,"Aroma:wangi, manis, kalem
 Tekstur:cair
 Durabilitas:tahan seharian
 

 Demi apa sih wanginya bener bener tahan seharian😍 kecil kecil cabe rawit nih parfum🥰 next wajib stok sih parfum dari scarlet🥰",Scarlett Whitening Age Delay Package - Anti aging Mengencangkan dan mencerahkan
putridwangel,5,2024-05-23 0:44,fake,positive,Slalu terbaikkkk😍,Scarlett Whitening Triple Combo Brightly Facial Care Mencerahkan kulit
i*****i,5,2024-05-23 0:42,non,positive,pengirimannya cepat sekali,[Oily Skin Friendly] Scarlett Whitening Ultra Light Daily Sunscreen SPF 50+ PA++++ [Water Based] Meresap 20an Detik (Super Ringan) dengan 7X Ceramide 9X Hyaluronic Acid & No Whitecast
i*****i,5,2024-05-23 0:42,non,positive,"Tekstur:baik
 Cocok untuk:kulit
 Keaslian:ori
 

 Mantep banget pokoknya huhu! Sukak sekali dapet free mask juga😭❤️ sehatsehat orangbaik!!!",Scarlett Whitening Acne Facial Wash + Acne Serum Membersihkan dan merawat kulit berjerawat
s.windhi,1,2024-05-23 0:37,non,negative,"Kenyamanan:oke
 Daya Serap:20 menit baru nyerap
 Efek:cerah seketika
 

 beli Karna ada diskon 😂 49 dapat 2 kan lumayan baru sekali pakai jadi belum ada perubahan semoga cocok yahh",Scarlett Whitening Exclusive 5 Item
ramayulia10,5,2024-05-23 0:09,fake,positive,"Aroma:harum
 Tekstur:butiran scrub lembit
 Cocok untuk:semua jenis kulit
 

 Belum yg nyoba langsung. Tapi dulu pernah nyolek teksturnya oke sihh,butiran scrub nya gk sakit. Semoga cocok",Scarlett Whitening Eau De Parfum 30ml
h*****l,4,2024-05-22 23:38,fake,positive,"Aroma:harum menyegarkan
 Tekstur:seperti sabun caif
 Efek:melembutkan,membersihkan
 

 Belum nyobaa siii, baru buka paket. Tapi klau dulu pernah nyoum lotion nya,baunya enakk. Semoga cocok. Nanti kalau ingat di update lgi hasil pemakaiannya😁",Scarlett Whitening Eau De Parfum Bundling
i*****8,5,2024-05-22 23:36,fake,positive,"Tekstur:lembut
 Berat:ringan saat dipakai",Scarlett Whitening Herbalism Mugwort Mask
d*****i,5,2024-05-22 23:16,non,positive,"Secinta itu ama Scarlett 
 Dan gk nyangka dpt gratis 1 gel mask,yg emng ukuran besar,klo beli harga 1 item,tpi diksih cuma² dunk,thank you Scarlett 
 Sukses selalu Scarlett 💗💗💗💗💗💗💗💗💞💞💞💞",Scarlett Whitening Age Delay Package - Anti aging Mengencangkan dan mencerahkan
nisa.0903,4,2024-05-22 23:13,fake,positive,"Sukaaaaaaaaaaaa bangetttttttt, enak di pakenyaaaaa",Scarlett Whitening Mask Be Happy and Pretty!
melitaalexandra,5,2024-05-22 23:01,fake,positive,"Tekstur:kental mudah di aplilasikan
 Cocok untuk:semua kulit
 Aroma:aman enak
 

 Sudah berapa botol",Scarlett Whitening Jolly Body Scrub - Lulur Scrub for Lightening Body dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Kulit Halus dan Bersih || Efektif Meratakan Kulit Belang & Pemutih Kulit
melitaalexandra,5,2024-05-22 23:01,fake,positive,"Tekstur:cair seperti air
 Daya Serap:cepet meresap
 Efek:buat mencerahkan wajah
 

 Ok pokoknya",Scarlett Whitening Jolly Brightening Shower Scrub - Sabun Mandi Gel dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Fragrance Body Care Approved
sagitauruwella155,5,2024-05-22 22:49,fake,positive,"Tekstur:lembut tidak lengket
 Kandungan:aman buat bumil
 Efek:mencerahkan wajah
 

 Ok pokoknya",[Oily Skin Friendly] Scarlett Whitening Ultra Light Daily Sunscreen SPF 50+ PA++++ [Water Based] Meresap 20an Detik (Super Ringan) dengan 7X Ceramide 9X Hyaluronic Acid & No Whitecast
n*****_,5,2024-05-22 22:45,non,positive,"Tekstur:cair
 Kandungan:bagus
 Efek:bagus
 

 Pengiriman cepat, harga spesial saat live, packing rapih, respon penjual cepat.",Scarlett Whitening BRIGHTLY Ever After Series - Paket Lengkap Skincare Wajah untuk Mencerahkan (Glow) Melembabkan Memudarkan Noda Hitam di Kulit Wajah dengan Ingdredients Niacinamide || Krim Pemutih Wajah Original Scarlett Whitening
snack.snack2,5,2024-05-22 22:34,non,positive,"Aroma:wangi
 Tekstur:cair
 Durabilitas:tahan lama
 

 Pengiriman cepat wangi nya enak bangett",Scarlett Whitening Glowtening Serum
dewimamahyarava,5,2024-05-22 22:31,non,positive,"Tekstur:blom dicoba
 Keaslian:ori
 

 mksh scarlet, pemakain pertama smoga cocok, kalo cocok insya allah bakalan order lg.",Scarlett Whitening 7X Ceramide Moisturizer - Pelembab Wajah untuk Mencerahkan Melembabkan Memperbaiki Skin Barrier & Menghidrasi Kulit Wajah || Sensitif Skin Approved & Tidak Buat Make Up Geser
dewimamahyarava,5,2024-05-22 22:31,non,positive,"Tekstur:kental dan lembut
 Daya Serap:cepat menyerap cairan tanpa residu
 Efek:memberikan kulit tampak lebih cerah
 

 Pengiriman cepat dan aman, selama ini cocok dan bagus buat kulit berjerawat",Scarlett Whitening Brightly Essence Toner - Toner Wajah untuk Mencerahkan Melembabkan & Memudarkan Noda Hitam di Kulit Wajah dengan Sensasi Menyegarkan || Kombinasi Glutathione & Vitamin C sebagai Pemutih Wajah
dewimamahyarava,5,2024-05-22 22:31,fake,positive,"Tekstur:sesuai
 Aroma:tidak ada
 Cocok untuk:semua jenis kulit
 

 bagus","Scarlett Whitening BRIGHTENING Facial Wash - Sabun Cuci Muka Clean and Clear untuk Mencerahkan Melembabkan & Memudarkan Noda Hitam di Kulit Wajah tanpa Bikin Kulit Ketarik || Kombinasi Glutathione Vitamin E & Aloe Vera PH 5,5 sebagai Pemutih Wajah"
n*****9,5,2024-05-22 22:27,non,positive,Barang lengkap gaada cacaattt amaan smuaaa,"Scarlett Whitening BRIGHTENING Facial Wash - Sabun Cuci Muka Clean and Clear untuk Mencerahkan Melembabkan & Memudarkan Noda Hitam di Kulit Wajah tanpa Bikin Kulit Ketarik || Kombinasi Glutathione Vitamin E & Aloe Vera PH 5,5 sebagai Pemutih Wajah"
qrisni,5,2024-05-22 22:25,non,positive,Padahal belinya juga diskon tp dpt free masker,Scarlett Whitening Eau De Parfum 30ml
masfiialfarobby,5,2024-05-22 22:20,non,positive,"Packing aman banget, dapet freebies sticker
 Semoga cocok, ty <3",Scarlett Whitening Age Delay Package - Anti aging Mengencangkan dan mencerahkan
k*****3,5,2024-05-22 22:15,non,positive,Belum tau baru coba,Scarlett Whitening Acne Serum - Serum Wajah untuk Penghilang & Perawatan Jerawat Ampuh Atasi Hingga Bekasnya with 2% Encapsulated Salicylic Acid tanpa Bikin Kulit Iritasi
ryanzeenkopi,5,2024-05-22 22:05,non,positive,"Aroma:7xceramide
 Tekstur:halus lembut
 Cocok untuk:pria dan wanita
 

 beli satu taunya beli 1 dapet 2🥰🥰😻😍😍😍😍terimakasih scarlet",Scarlett Whitening Peeling Gel Peeling So Good - Serum Eksfoliasi Wajah untuk Mengangkat Sel Kulit Mati Menghilangkan Komedo & Memperbaiki Tekstur Wajah serta Menyamarkan Noda Dark Spot with AHA + BHA + PHA || Sensitif Skin Approved
huwihiwuu,5,2024-05-22 22:02,fake,positive,Cocookk,Scarlett Whitening Combo C-Power Mencerahkan dan menyegarkan kulit
daniaty24,5,2024-05-22 21:44,non,positive,"Aroma:memiliki wangi yang menenangkan dan tahan lama
 Tekstur:sesuai harapan
 Cocok untuk:kulit
 

 Packaging nya superr amann, terimakasih Scarlet❤",Scarlett Whitening Acne Essence Toner + Scarlett Whitening Acne Serum Melembabkan dan merawat kulit berjerawat
daniaty24,5,2024-05-22 21:44,fake,positive,"Tekstur:Teksturnya cair
 Berat:Ringan dipakai
 Aroma:Tidak berbau menyengat
 

 alhamdulillah cocok bagus, keracunan Tasya Farasya
 Kalau udah Tasya Fatasya Approved aku yakin sih",Scarlett Whitening Body Scrub Pomegrante menghaluskan dan melembabkan kulit
n*****z,5,2024-05-22 21:38,non,positive,"Aroma:wangu
 Tekstur:gel
 Intensitas:bagus
 

 Sampai dengan sangat aman. Buble wrap nya tembel dilapisi kardus. Dikasih bonus banyak banget, makasih ya scarlet. Pokoknya puas banget.",Scarlett Whitening - Hydro Fresh Cleanser
r*****3,4,2024-05-22 21:36,non,positive,"Aroma:wangi maskulin
 Tekstur:cair
 Cocok untuk:kulit
 

 Paket sudah sampai, dapet foto exo jga, thanks seller 🙏",Scarlett Whitening C-Power Serum mencerahkan wajah
i*****8,5,2024-05-22 21:36,non,positive,"Aroma:wangi
 Tekstur:kental
 Cocok untuk:kulit
 

 Scarlett emang bagus, baik juga lagi, dapat dift dong tiap pembelian, walaupun satu item, dapat gift jugaaa, foto nggk sesuai karna dah habis di pake",Scarlett Whitening Body Lotion Loving Twin Pack Mencerahkan dan melembabkan kulit
a*****l,5,2024-05-22 21:35,fake,positive,"Tekstur:bagus
 Daya Serap:terserap
 Efek:kulit lebih halus
 

 Suka banget pake produk Scarlett, emang cocok sama kulit saya, walau perubahannya tidak terlalu cepat, tapi nyaman di pakai dan kulit menjadi halus",Scarlett Whitening Body Serum Charming + Body Lotion Charming Mencerahkan dan melembabkan kulit
hallo_comel,5,2024-05-22 21:29,fake,positive,"Tekstur:bagus
 Aroma:harum
 Berat:ringan pas di kulit",Scarlett Whitening Happy Body Serum - Serum Badan dengan Aroma Wangi Mewah untuk Mencerahkan Melembabkan Menutrisi Kulit || Efektif Meratakan Kulit Belang & Pemutih Kulit
hallo_comel,5,2024-05-22 21:29,non,positive,"Aroma:Fresh
 Tekstur:Lembuttt
 Keaslian:shopee mall slalu terdepan
 

 Thx",[Oily Skin Friendly] Scarlett Whitening Twin Pack Ultra Light Daily Sunscreen SPF 50+ PA++++ [Water Based] Meresap 20an Detik (Super Ringan) dengan 7X Ceramide 9X Hyaluronic Acid & No Whitecast
sariwahyuninglestari,4,2024-05-22 21:25,non,positive,"Scarlett!! ini teh bonusan nya ga salah packing, masa saya dapet dua kali, retinol serum sama gel mask, saya dapet sticker aja udah seneng sebenarnya, tapi matursuwun sanget😘☺️",Scarlett Whitening Body Lotion Romansa
saripit04,5,2024-05-22 21:23,non,positive,"Pesanan nyampai dengan sangat aman, packing rapi banget, dpt bonus masker bnyk lg. Thank's seller. Next order lg🙏🙏",Scarlett Whitening Body Serum Charming + Body Lotion Charming Mencerahkan dan melembabkan kulit
gustiaardelia020,5,2024-05-22 21:17,non,positive,"Tekstur:cair
 Daya Serap:cepat menyerap ke kulit
 Efek:melembabkan kulit,menghilangkan bekas jerawat
 

 Barang sesuai pesanan,packing aman,pengiriman lumayan cepat,baru pertama kali coba semoga cocok ya di aku,kalo cocok bakalan order lagi",[Gift] Scarlett Whitening
g*****0,5,2024-05-22 21:17,fake,positive,"Baunya bau parfum pasaran 
 Aku kurang suka 
 Lebih ke cowo sihh ini parfum",Scarlett Whitening BRIGHTLY Ever After Series - Paket Lengkap Skincare Wajah untuk Mencerahkan (Glow) Melembabkan Memudarkan Noda Hitam di Kulit Wajah dengan Ingdredients Niacinamide || Krim Pemutih Wajah Original Scarlett Whitening
jyhrdjtpim,5,2024-05-22 21:15,non,positive,"Tekstur:lembut
 Aroma:wangi
 Cocok untuk:kulit
 

 Terima kasih barang sudah sampai semoga cck",[Oily Skin Friendly] Scarlett Whitening Ultra Light Daily Sunscreen SPF 50+ PA++++ [Water Based] Meresap 20an Detik (Super Ringan) dengan 7X Ceramide 9X Hyaluronic Acid & No Whitecast
nowra90,5,2024-05-22 21:03,non,positive,"Aroma:wangi segar
 Tekstur:ringan
 Durabilitas:belum dipakai
 

 Wanginya enak. Pengemasan baik dan dikasih bonus stiker lagi. Next mau beli yang wonderland juga",Scarlett Whitening Body Lotion - Lotion Pelembab Kulit untuk Mencerahkan Melembabkan Menutrisi Kulit sekaligus Merawat Skin Barrier dengan Aroma Wangi Mewah || Efektif Meratakan Kulit Belang & Pemutih Kulit
ikaamw,5,2024-05-22 20:53,non,positive,Seneng banget akhirnya bisa kebeli jga untuk acara seserahan thanks you🥰😍,Scarlett Whitening Acne Day Cream - Krim Pagi Penghilang & Perawatan Jerawat Ampuh Atasi Hingga Bekasnya with Double Action Salicylic Acid tanpa Bikin Kulit Iritasi
agnahaura,5,2024-05-22 20:53,fake,positive,"Tekstur:lengket setelah d aplikasi kan ke muka
 

 ini kenapa warna ny beda ya.. engga kek d review yg lain, ini agak kuning kecoklatan kya ada campuran ny",Scarlett Whitening Age Delay Package - Anti aging Mengencangkan dan mencerahkan
i*****s,5,2024-05-22 20:50,fake,positive,"Aroma:WANGI ELEGANT
 Tekstur:sabun cukup kental, lotion enak dipakai
 Keaslian:produk asli",Scarlett Whitening Acne Serum - Serum Wajah untuk Penghilang & Perawatan Jerawat Ampuh Atasi Hingga Bekasnya with 2% Encapsulated Salicylic Acid tanpa Bikin Kulit Iritasi
r*****i,5,2024-05-23 12:40,non,positive,terimakasih barang sudah sampai dengan selamat sesuai pesanan saya,MS glow DAY CREAM
restydestyantirmanda,5,2024-05-23 12:13,non,positive,"Pengiriman cepet banget , packingan aman udah langganan ditoko ini.",MS glow DTE Salmon DNA
heniinsyani83,5,2024-05-23 11:52,fake,positive,"Efek: Mencerahkan 
 Tekstur : Ringan dan nyaman
 Keaslian : Dijamin Asli",MS GLOW Paket Wajah
c*****5,5,2024-05-23 11:44,non,positive,"Pesanan sesuai, bagus, semoga saya unya rezeki lebih terus aaamiinn",MS glow DAY CREAM
adhitya_arya,2,2024-05-23 11:40,non,negative,"Pas di scan produk tidak di temukan
 Yang lain ada, yang day cream gak ada",MS glow DAY CREAM
ennyarty5,5,2024-05-23 11:39,non,positive,"Tekstur:kental
 Daya Serap:tinggi
 

 Packing rapih
 Pengiriman cepat
 Harga murah
 Udh cocok pake ms glow.
 

 Thx seller",Ms Glow Gold Serum
fitriamutoharoh,5,2024-05-23 11:25,non,positive,Terimakasih seller barang sudah sampai... Masya allah tabarokallah.... Alhamdulillah dapet bonus acne spot gel... Sama tas cantik lucunya... Laris laris selalu ya seller jualannya... Aamiiin....,MS GLOW Paket Wajah
jinggapuriayuu,4,2024-05-23 11:07,fake,positive,Ori,MS glow Night cream 5 variant
jinggapuriayuu,5,2024-05-23 11:07,non,positive,"udah langganan terus..pakai daycream ini buat base make up daily,,krn ga pake foundie lagi,bedak juga marcks kulit sensitif masih aman.sll pesen untuk stok,yg ini blm dibuka",MS glow DAY CREAM
jinggapuriayuu,5,2024-05-23 11:07,fake,positive,"Tekstur:kenyal tidak cair
 Aroma:harum
 Efek:masih proses",MS GLOW FACIAL WASH
pujimalik12,5,2024-05-23 11:05,non,positive,"Efek:membuat glowing
 Tekstur:cair
 Keaslian:asli
 

 Terimakasih bagus sekali, dapet bonus juga",MS glow DAY CREAM
allanwalkerxjr.,5,2024-05-23 10:54,non,positive,Alhamdulillah cpt skli sampenya mau cb lg pk ms glow stelah sekian lama vakum,MS GLOW FOR MEN FACIAL WASH
asrulbuloh18,5,2024-05-23 10:33,non,positive,"Efek:glowing
 Tekstur:cream
 Keaslian:original
 

 Udah di cek barcode hasilnya original, Alhamdulillah, pakai ini wajah jd agak glowing, gk kering, lebih bagus lagi pake serum dan moisturizer nya, tp bajet nya 😪😪",MS GLOW Paket Wajah
laelafanila,5,2024-05-23 10:32,fake,positive,Bagus nga ada kerusakan,Red jelly MS glow
sindi_clora02,5,2024-05-23 10:27,fake,positive,bagus nga ada yg rusak,MS GLOW Paket Wajah
zacky.z,5,2024-05-23 10:26,non,positive,"Efek:menyediaan hidresi yang efektif untuk kulit
 Tekstur:menyenangkan dan sesuai harapan
 Keaslian:semua baran asli
 

 Bagussss pengirimannya juga cepat🫶",MS glow DAY CREAM
zacky.z,5,2024-05-23 10:26,non,positive,Mendarat dengan baik dan aman kendala di ekpedisi lama bangett 🥲,MS GLOW FACIAL WASH
zacky.z,5,2024-05-23 10:24,non,positive,Top cinta bgt pokoknya SM msh glow,MS glow Night cream 5 variant
yulianiamel36,5,2024-05-23 10:21,fake,positive,"Serumnya bagus, lembut dimuka, wangi jg, aman utk semua kulittt... sukses utk ms glow👍🏻",MS GLOW Paket Wajah
anitaputri715,5,2024-05-23 10:11,non,positive,bagus bgt cocok sm toner dari ms glow ga ada masalah apapun... semoga banyak promoan lagi ms glow. Sukses👍🏻,MS glow Night cream 5 variant
thzei4l85e,5,2024-05-23 10:10,non,positive,"Tekstur:cair dan lembut
 

 Barang diterima dlm keadaan baik, packing aman full bubble wrap, tekstur cair dan lembut..",MS GLOW Paket Wajah
y*****e,5,2024-05-23 9:09,fake,positive,"Keaslian:Beli di mall
 Aroma:alami
 Tekstur:ringan di wajah
 

 Alhamdulillah udah hampir setahun pakai msglow 
 Pertama kali make emang me dextok wajah dari jerawat yg lumayan banyak jadi lebih banyak dan perlahan lahan pakai setiap hari dan telatan Alhamdulillah sekarang udah ada perubahan lebih membaik.. setiap datang bulan pasti ada beberapa jerawat yg nimbul.. itu normal kali ya",Ms Glow Gold Serum
y*****e,5,2024-05-23 9:09,fake,positive,"Tekstur:lembut
 Kandungan:aman
 Efek:membuat kulit lebih cerah
 

 Sudah ke sekian kali memakai facial wash ms glow, tetapi ini yang pertama produknya facial wash golden glow, semoga cocok.. maaf yang ditampilkan BB cream nya..terimakasih",MS glow TONER glow maker / acne fight
y*****e,5,2024-05-23 9:09,non,positive,"baru mau coba lg setelah vakum lama, ini dapet fw juga tp gak ikut kefoto, dapet bonus dark spot serum sama pouch nya",MS GLOW FACIAL WASH
yesipuspita30,5,2024-05-23 9:07,non,positive,Terima kasih pesanan di terima dengan baik. Semoga cocok di kulit aku,SUN WHITE / GLOW DAY CREAM
anengarunah18,5,2024-05-23 8:40,non,positive,"Tekstur:memuaskan dan sesuai dengan harapan
 Kandungan:terbukti aman untuk digunakan sehari hari
 Efek:menyediakan hidrasi yang efektif untuk kulit
 

 Bagus bangat barang original pokoknya udh langganan din toko ini, pengiriman cepet puas hasilnya nyaman,selama paling cocok beli disini
 Terimakasih seller",MS GLOW FACIAL WASH
r*****i,5,2024-05-23 7:29,fake,positive,"Tekstur:bagus
 Daya Serap:baik
 Keaslian:original
 

 bagus melembabkan kulit kering bagus buat kulit",MS GLOW Paket Wajah
fitrilailatul99,5,2024-05-23 6:43,non,positive,"Tekstur:cair
 Daya Serap:cepat
 Efek:segar
 

 Selalu pake produk MS Glow dan gak pernah mengecewakan.",MS glow JJ Glow
upitaryanti,5,2024-05-23 5:47,non,positive,"Tekstur:padat
 Daya Serap:cepat
 Keaslian:original
 

 Selalu pake produk MS Glow dan gak pernah mengecewakan.",MS GLOW FACIAL WASH
a*****i,5,2024-05-23 0:27,non,positive,"Tekstur:busa
 Kandungan:macam-macam
 Efek:bersih
 

 Selalu pake produk MS Glow dan gak pernah mengecewakan.",MS glow DAY CREAM
n*****1,3,2024-05-22 22:39,non,negative,"Sudah langganan disini bru kali ini kecewa...tutupnya bedeglek...trs bocior sana sini
 Tapi discan barcode asli...aku kasih 3 bintang deh. ..",MS glow TONER glow maker / acne fight
n*****1,5,2024-05-22 22:39,fake,positive,"Efek:bagus
 Tekstur:puas pakai ini
 Keaslian:kualitas bagus
 

 Ms glow paket acne bagus buat muka jerawat saya cocok pakai ini jerawat pun hilang",MS glow DAY CREAM
